customer_id,address_surragate_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation
2393,2393,Dorian,Colledge,Female,1981-06-21,Registered Nurse,Health,High Net Worth,N,Yes,7
2394,2394,Ferne,Reese,Female,1995-11-12,GIS Technical Architect,,Mass Customer,N,Yes,5
2395,2395,Ashlin,Kesby,Male,1966-02-26,Executive Secretary,,High Net Worth,N,No,6
2396,2396,Elmira,Wildblood,Female,1973-08-02,Recruiter,Retail,Affluent Customer,N,Yes,11
2397,2397,Cassius,Birchenough,Male,1985-06-10,Analyst Programmer,Retail,Affluent Customer,N,Yes,6
2398,2398,Mirelle,,Female,2000-10-11,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,7
2399,2399,Devonne,McPolin,Female,1980-06-11,Software Consultant,Manufacturing,High Net Worth,N,Yes,10
2400,2400,Lindsay,Stollsteiner,Male,1978-02-28,Office Assistant III,Property,Mass Customer,N,Yes,11
2401,2401,Drake,Riguard,Male,1977-07-31,Staff Scientist,,Mass Customer,N,Yes,5
2402,2402,Merrielle,Strafen,Female,1957-06-07,Cost Accountant,Financial Services,Mass Customer,N,Yes,6
2403,2403,Karalee,Tremlett,Female,1977-10-25,Technical Writer,Financial Services,Affluent Customer,N,No,9
2404,2404,Conney,Grouse,Male,1960-03-14,Graphic Designer,Retail,Mass Customer,N,No,8
2405,2405,Quintana,Merricks,Female,1957-07-28,Structural Analysis Engineer,,Mass Customer,N,No,8
2406,2406,Randal,Messager,Male,1973-06-11,Executive Secretary,,Affluent Customer,N,Yes,11
2407,2407,Merrily,,Female,1959-03-30,,Financial Services,High Net Worth,N,Yes,12
2408,2408,Celestia,,Female,1955-10-10,VP Marketing,Health,Mass Customer,N,No,8
2409,2409,Carolan,Ortler,Female,1989-07-13,,Health,Mass Customer,N,No,8
2410,2410,Eugenia,Verey,Female,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,N,Yes,7
2411,2411,Casey,McDade,Male,1964-05-27,Technical Writer,Financial Services,High Net Worth,N,No,8
2412,2412,Tiffi,Havercroft,Female,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,N,No,10
2413,2413,Abbey,Murrow,Male,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,11
2414,2414,Basile,Bowlas,U,,Registered Nurse,Health,Mass Customer,N,Yes,5
2415,2415,Tanner,Harp,Male,1978-11-05,Web Designer II,Manufacturing,Mass Customer,N,No,5
2416,2416,Eberhard,Shalcras,Male,1959-12-29,Office Assistant I,Health,Affluent Customer,N,No,3
2417,2417,Cacilia,Swetland,Female,1974-06-24,Nurse,,Affluent Customer,N,No,8
2418,2418,Elspeth,Brazil,Female,1970-04-05,Software Engineer III,Property,Mass Customer,N,Yes,10
2419,2419,Aron,Karlsen,Male,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,N,No,9
2420,2420,Celie,Guyers,Female,1976-08-26,Staff Scientist,Financial Services,High Net Worth,N,No,6
2421,2421,Marilee,Garbott,Female,1954-08-16,Research Nurse,Health,Affluent Customer,N,Yes,10
2422,2422,Crysta,Woliter,Female,1978-11-30,Librarian,Entertainment,High Net Worth,N,No,10
2423,2423,Lenci,Symcox,Male,1981-02-20,Professor,IT,Mass Customer,N,Yes,8
2424,2424,Loren,Batkin,Male,1982-01-06,,,Affluent Customer,N,Yes,7
2425,2425,Barn,Sainsberry,Male,1976-03-19,Help Desk Technician,,Mass Customer,N,Yes,9
2426,2426,Yancy,Ovett,U,,,IT,Affluent Customer,N,Yes,10
2427,2427,Myrta,Whibley,Female,1998-10-15,Senior Developer,,High Net Worth,N,Yes,10
2428,2428,Pauly,Keightley,Male,1968-07-26,Help Desk Operator,,Mass Customer,N,Yes,10
2429,2429,Emeline,Baldi,Female,1980-11-11,Assistant Professor,Manufacturing,Mass Customer,N,Yes,9
2430,2430,Humbert,Dikles,Male,1968-09-06,Quality Engineer,,Mass Customer,N,No,4
2431,2431,Alvy,Tyndall,Male,1999-12-24,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,7
2432,2432,Ebba,Melhuish,Female,1981-02-21,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,11
2433,2433,Burty,Strutz,Male,1976-07-19,Nurse Practicioner,,High Net Worth,N,Yes,7
2434,2434,Lenci,Soars,Male,1956-11-17,Environmental Specialist,,Affluent Customer,N,No,7
2435,2435,Orly,Ceney,Female,1961-08-12,Account Coordinator,Manufacturing,Mass Customer,N,No,1
2436,2436,Jaymie,Wellesley,Male,1986-03-21,Help Desk Technician,IT,Mass Customer,N,No,9
2437,2437,Simonette,Cressingham,Female,1977-05-01,Marketing Manager,Financial Services,Mass Customer,N,Yes,9
2438,2438,Lorianne,Ethersey,Female,1983-01-29,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,11
2439,2439,Shelly,Yakebovitch,Female,1967-10-02,,Manufacturing,Affluent Customer,N,No,11
2440,2440,Lethia,Juanes,Female,1959-09-21,Engineer II,Manufacturing,Affluent Customer,N,No,5
2441,2441,Loutitia,Pinkie,Female,1959-03-29,,Property,High Net Worth,N,Yes,8
2442,2442,Odie,Enrrico,Male,1957-10-13,Social Worker,Health,Affluent Customer,N,Yes,11
2443,2443,Towny,Python,Male,1990-02-13,Computer Systems Analyst I,Property,High Net Worth,N,No,1
2444,2444,Emmet,Cristoforo,Male,1977-05-13,Associate Professor,Manufacturing,High Net Worth,N,No,10
2445,2445,Johnnie,Prujean,Male,1976-03-11,Quality Control Specialist,Retail,Affluent Customer,N,No,4
2446,2446,Lovell,Kiss,Male,1956-09-07,,Retail,Affluent Customer,N,No,3
2447,2447,Richard,Poor,Male,1997-01-06,Tax Accountant,,Affluent Customer,N,Yes,7
2448,2448,Lorri,Iston,Female,1992-12-18,Structural Analysis Engineer,Property,High Net Worth,N,No,7
2449,2449,Oates,Broadberrie,Male,1982-06-01,Tax Accountant,,Affluent Customer,N,No,7
2450,2450,Jayson,Breheny,Male,1974-06-21,Structural Engineer,Retail,Affluent Customer,N,Yes,8
2451,2451,Upton,Orford,Male,1973-03-09,Editor,Argiculture,Affluent Customer,N,Yes,5
2452,2452,Sophronia,Yerrill,Female,1975-07-24,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,6
2453,2453,Ruthe,Campe,Female,1992-08-05,Safety Technician II,Telecommunications,High Net Worth,N,No,10
2454,2454,Gene,Brome,Female,1960-02-13,Senior Sales Associate,Property,Mass Customer,N,Yes,10
2455,2455,Kathe,Heatlie,Female,1977-10-09,,Manufacturing,Mass Customer,N,No,6
2456,2456,Reidar,Pullin,Male,1991-05-29,Sales Associate,,Mass Customer,N,No,1
2457,2457,Benito,Vearnals,Male,1975-04-12,Developer IV,IT,High Net Worth,N,Yes,9
2458,2458,Leilah,Liddel,Female,1964-04-20,Media Manager II,Manufacturing,High Net Worth,N,Yes,8
2459,2459,Jeanna,Naulls,Female,1986-01-10,Quality Engineer,Manufacturing,High Net Worth,N,No,10
2460,2460,Mick,Boutellier,Male,1976-05-17,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,8
2461,2461,Tully,,Male,1976-06-12,Speech Pathologist,,Affluent Customer,N,No,8
2462,2462,Fletcher,Hutchens,Male,1980-07-05,Assistant Media Planner,Entertainment,Affluent Customer,N,No,1
2463,2463,Krystle,Jovicevic,Female,1978-01-30,Pharmacist,Health,Mass Customer,N,No,7
2464,2464,Cleve,Jindrak,Male,1983-04-06,Speech Pathologist,Retail,Mass Customer,N,No,8
2465,2465,Paloma,Nilles,Female,1984-06-12,Senior Editor,,Mass Customer,N,Yes,11
2466,2466,Araldo,Klamp,Male,1980-10-04,Software Test Engineer IV,Entertainment,High Net Worth,N,No,8
2467,2467,Ynez,Fawloe,Female,1975-07-15,Engineer III,Manufacturing,Affluent Customer,N,Yes,10
2468,2468,Parker,Barenskie,Male,1995-12-12,Marketing Assistant,Retail,High Net Worth,N,No,7
2469,2469,Kermie,Hedger,U,,Accounting Assistant II,IT,Mass Customer,N,Yes,6
2470,2470,Roy,Dunaway,Male,1957-07-04,,Argiculture,Mass Customer,N,No,2
2471,2471,Noland,Bresland,Male,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,5
2472,2472,Mathias,Element,Male,1989-06-02,Product Engineer,Health,High Net Worth,N,Yes,5
2473,2473,Davon,,Male,1970-05-10,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,9
2474,2474,Chrysa,Burrett,Female,1980-06-08,Executive Secretary,Argiculture,High Net Worth,N,Yes,6
2475,2475,Cammi,Ambrogioni,Female,1977-05-02,Quality Control Specialist,,Mass Customer,N,No,9
2476,2476,Hal,Braddon,Male,1956-09-25,Administrative Officer,Property,High Net Worth,N,No,2
2477,2477,Barney,Tilling,Male,1977-03-23,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,7
2478,2478,Andreas,Lamke,Male,1966-07-07,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,9
2479,2479,Helge,Voller,Female,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,7
2480,2480,Adey,Shevlin,Female,1971-12-26,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,7
2481,2481,Amber,Ruslin,Female,1979-01-20,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,1
2482,2482,Regan,Siemens,Male,1953-12-10,Pharmacist,Health,Mass Customer,N,Yes,12
2483,2483,Greta,Cotterrill,Female,1987-06-06,,Manufacturing,Mass Customer,N,No,7
2484,2484,Elise,Slimm,Female,1979-10-03,Senior Quality Engineer,Property,Mass Customer,N,Yes,8
2485,2485,Ringo,Parkyn,Male,1955-07-27,Help Desk Technician,,Mass Customer,N,Yes,9
2486,2486,Alaine,Halbord,Female,1954-03-09,Structural Engineer,Manufacturing,Mass Customer,N,Yes,10
2487,2487,Elton,Piggford,Male,1978-01-13,Operator,IT,Affluent Customer,N,Yes,7
2488,2488,Idalia,Braunton,Female,1988-11-17,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,9
2489,2489,Emma,Mates,Female,1976-06-12,Speech Pathologist,Retail,Mass Customer,N,No,11
2490,2490,Clint,Krause,Male,1987-10-01,,Health,Mass Customer,N,Yes,9
2491,2491,Tabbie,Turone,Male,1977-05-08,Clinical Specialist,Health,Mass Customer,N,No,8
2492,2492,Gayelord,Lipman,Male,1974-02-01,Design Engineer,Manufacturing,High Net Worth,N,No,7
2493,2493,Rey,Collum,Male,1981-08-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,9
2494,2494,Donella,Emm,Female,1974-08-08,Senior Sales Associate,Manufacturing,High Net Worth,N,No,11
2495,2495,Gwenore,Suero,Female,1953-11-12,Assistant Professor,IT,Affluent Customer,N,No,7
2496,2496,Lew,Wittleton,Male,1980-08-26,Web Developer II,Manufacturing,Mass Customer,N,Yes,6
2497,2497,Gustav,Aaronsohn,Male,1969-04-05,Administrative Assistant IV,Property,Affluent Customer,N,No,9
2498,2498,Rosana,Emmatt,Female,1978-02-02,Software Test Engineer III,Retail,High Net Worth,N,No,9
2499,2499,Doll,Tschirschky,Female,1973-08-30,Account Representative I,Retail,Mass Customer,N,No,7
2500,2500,Micky,Livings,Female,1957-12-18,Senior Developer,Property,High Net Worth,N,Yes,9
2501,2501,Ora,Meaddowcroft,Female,1971-07-12,Actuary,Financial Services,Mass Customer,N,Yes,11
2502,2502,Concordia,Mussington,Female,1964-08-23,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11
2503,2503,Devlin,Laneham,Male,1967-07-16,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,1
2504,2504,Aloysius,Huffer,Male,2000-04-29,,Property,Mass Customer,N,No,8
2505,2505,Myrah,McCarry,Female,1980-08-25,VP Marketing,Financial Services,High Net Worth,N,No,2
2506,2506,Arlana,Ferrick,Female,1955-01-20,,Health,Affluent Customer,N,No,4
2507,2507,Alysa,Galilee,Female,1986-06-25,Biostatistician III,Health,Affluent Customer,N,Yes,11
2508,2508,Virgil,Borkett,Male,1996-11-04,Information Systems Manager,,Mass Customer,N,No,6
2509,2509,Danya,Beadles,Male,1971-07-07,Help Desk Technician,Financial Services,Mass Customer,N,No,12
2510,2510,Nealson,Lowdham,Male,1973-04-10,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,10
2511,2511,Jedidiah,Daulby,Male,1991-07-12,Technical Writer,Financial Services,Mass Customer,N,Yes,10
2512,2512,Franzen,Halliday,Male,1968-05-22,Web Developer I,,High Net Worth,N,Yes,5
2513,2513,Rustie,Ligoe,Male,1978-07-31,Structural Analysis Engineer,Property,Mass Customer,N,No,6
2514,2514,Vincenty,Sayer,Male,1975-08-11,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,10
2515,2515,Manya,,Female,1995-03-07,,Retail,Affluent Customer,N,Yes,2
2516,2516,Zoe,Kiddye,Female,1967-05-27,Registered Nurse,Health,Mass Customer,N,No,6
2517,2517,Rozanna,Kegan,Female,1978-10-19,Research Nurse,Health,Mass Customer,N,Yes,7
2518,2518,Krystalle,Ives,Female,1954-08-22,Recruiting Manager,,Mass Customer,N,Yes,9
2519,2519,Ryon,Dalliston,Male,1979-10-17,Senior Developer,Manufacturing,Mass Customer,N,Yes,4
2520,2520,Gabie,Skett,Male,1974-05-27,Accountant III,Retail,Affluent Customer,N,Yes,10
2521,2521,Kellia,Martugin,Female,1999-08-29,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,2
2522,2522,Benton,MacGragh,Male,1977-02-03,,,High Net Worth,N,No,9
2523,2523,Lauree,Shewery,Female,1961-10-29,VP Marketing,Financial Services,Mass Customer,N,Yes,2
2524,2524,Rustie,Kingsland,Male,1969-05-29,Help Desk Technician,Retail,Mass Customer,N,Yes,7
2525,2525,Hans,Ison,Male,1992-10-03,Cost Accountant,Financial Services,Mass Customer,N,No,7
2526,2526,Izaak,Dopson,Male,1969-02-01,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8
2527,2527,Arly,Petersen,Female,1980-07-19,Technical Writer,,Affluent Customer,N,Yes,5
2528,2528,Cassie,Toffaloni,Male,1978-09-23,Senior Editor,Financial Services,Affluent Customer,N,No,11
2529,2529,Ben,Laidler,Male,1954-05-11,Quality Engineer,Manufacturing,High Net Worth,N,Yes,8
2530,2530,Engracia,Foulcher,Female,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,N,Yes,3
2531,2531,Brendan,Verbeke,Male,1981-08-20,Teacher,Property,High Net Worth,N,Yes,4
2532,2532,Milli,Hubbert,Female,1969-05-01,,Manufacturing,Mass Customer,N,No,7
2533,2533,Harper,Ioannidis,Male,1993-07-26,Speech Pathologist,Health,Affluent Customer,N,Yes,11
2534,2534,Estelle,Lithgow,Female,1965-06-21,Research Associate,Manufacturing,Affluent Customer,N,Yes,10
2535,2535,Butch,Broadnicke,Male,1981-08-20,Accountant III,Financial Services,Affluent Customer,N,No,7
2536,2536,Aigneis,Brignall,Female,1964-06-10,Associate Professor,Health,Mass Customer,N,Yes,7
2537,2537,Peggi,Tolan,Female,1989-09-06,Senior Quality Engineer,,Affluent Customer,N,Yes,10
2538,2538,Jacinta,Petrillo,Female,1959-01-22,,,High Net Worth,N,Yes,8
2539,2539,Tracie,Ashdown,Male,1967-04-22,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10
2540,2540,Donavon,,U,,Executive Secretary,IT,Mass Customer,N,Yes,7
2541,2541,Cleveland,Islep,Male,2000-03-14,Software Engineer II,Financial Services,High Net Worth,N,Yes,2
2542,2542,Amanda,Leverington,Female,1966-03-11,Accounting Assistant I,Property,Affluent Customer,N,Yes,5
2543,2543,Horacio,Kitchin,Male,1999-06-03,Web Developer III,,Affluent Customer,N,No,4
2544,2544,Ellery,Bowra,Male,1988-01-31,VP Marketing,Manufacturing,Mass Customer,N,Yes,7
2545,2545,Grayce,Aumerle,Female,1978-04-11,Tax Accountant,Manufacturing,Mass Customer,N,Yes,9
2546,2546,Marinna,Hancke,Female,1980-04-10,Assistant Professor,Manufacturing,High Net Worth,N,No,6
2547,2547,Aili,Scruby,Female,1985-07-08,Social Worker,Health,Mass Customer,N,Yes,8
2548,2548,Kristien,Robberts,Female,1971-07-30,Chief Design Engineer,,Mass Customer,N,No,9
2549,2549,Mike,Geggus,Male,1998-08-07,Pharmacist,Health,Mass Customer,N,Yes,7
2550,2550,Dionysus,Elmhurst,Male,1997-08-12,Pharmacist,Health,Mass Customer,N,Yes,3
2551,2551,Gabrila,Gobbett,Female,1987-10-10,VP Quality Control,,Mass Customer,N,No,7
2552,2552,Allard,Skipton,Male,1973-11-02,,Manufacturing,Affluent Customer,N,Yes,2
2553,2553,Buddy,Morfell,Male,1981-10-09,,,High Net Worth,N,Yes,8
2554,2554,Fan,Gaythwaite,Female,1982-08-21,Software Engineer III,,High Net Worth,N,No,9
2555,2555,Brad,Tenman,Male,1976-09-19,Health Coach IV,Health,Affluent Customer,N,No,2
2556,2556,Chucho,Francey,Male,1988-08-11,,Health,Mass Customer,N,Yes,8
2557,2557,Lian,Zarfai,Female,1978-08-19,,,Mass Customer,N,No,1
2558,2558,Imojean,Bosquet,Female,1974-10-19,,Health,High Net Worth,N,Yes,5
2559,2559,Fulvia,Bernini,Female,1969-06-21,Assistant Media Planner,Entertainment,High Net Worth,N,No,11
2560,2560,Sherm,Tythe,Male,1980-10-01,Developer IV,,Mass Customer,N,No,11
2561,2561,Elga,McWard,Female,1963-09-06,,Manufacturing,High Net Worth,N,Yes,11
2562,2562,Boonie,Withams,Male,1980-09-26,Internal Auditor,Retail,Mass Customer,N,No,8
2563,2563,Perla,Sabatier,Female,1990-03-08,Administrative Assistant IV,,Mass Customer,N,Yes,5
2564,2564,Bell,Carley,Female,1976-04-29,Engineer III,Health,Mass Customer,N,No,5
2565,2565,Joannes,Harbron,Female,1969-08-17,Junior Executive,Health,Affluent Customer,N,Yes,10
2566,2566,Nani,Brilleman,Female,1996-10-29,Accountant II,Entertainment,Affluent Customer,N,Yes,3
2567,2567,Tobe,Spirit,Male,1975-01-13,Systems Administrator IV,Financial Services,Mass Customer,N,No,11
2568,2568,Anna-diana,Slyne,Female,1983-02-16,Staff Scientist,Manufacturing,Mass Customer,N,No,10
2569,2569,Sig,Sellan,Male,1985-05-03,VP Quality Control,Retail,Mass Customer,N,No,9
2570,2570,Hirsch,Peele,Male,1977-09-10,Professor,Financial Services,Mass Customer,N,Yes,3
2571,2571,Chariot,Keefe,Male,1986-11-17,Internal Auditor,Health,Affluent Customer,N,Yes,9
2572,2572,Sheila,McInulty,Female,1980-12-30,Engineer III,Financial Services,Mass Customer,N,No,7
2573,2573,Tera,Van Weedenburg,Female,1954-09-23,Software Engineer I,,Mass Customer,N,No,11
2574,2574,Humfrey,Boyse,Male,1979-12-21,,Manufacturing,Mass Customer,N,No,7
2575,2575,Hagan,Abrahmer,Male,1974-06-07,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,9
2576,2576,Lotty,Szubert,Female,1959-05-30,Associate Professor,Manufacturing,Mass Customer,N,No,1
2577,2577,Thor,Rickardsson,Male,1976-03-19,Operator,,Mass Customer,N,Yes,11
2578,2578,Felice,McVane,Male,1991-02-27,Tax Accountant,Retail,High Net Worth,N,No,7
2579,2579,Celka,Demsey,Female,1970-12-31,Desktop Support Technician,Manufacturing,Mass Customer,N,No,8
2580,2580,Kalinda,,Female,1988-07-04,Teacher,Financial Services,Mass Customer,N,Yes,9
2581,2581,Gwenette,Appleton,Female,1974-06-10,,Manufacturing,Affluent Customer,N,Yes,7
2582,2582,Harv,Pavey,Male,1977-08-10,Director of Sales,Health,Mass Customer,N,No,8
2583,2583,Appolonia,Oxe,Female,1963-09-12,Human Resources Assistant I,Property,Mass Customer,N,No,5
2584,2584,Sharia,,Female,1980-07-07,Technical Writer,Financial Services,High Net Worth,N,No,10
2585,2585,Sly,Passo,Male,1994-06-22,Geologist III,,Affluent Customer,N,No,10
2586,2586,Heywood,Sollett,Male,1979-09-12,Tax Accountant,Financial Services,Mass Customer,N,Yes,11
2587,2587,Maren,Dachs,Female,1979-03-30,Data Coordiator,,Affluent Customer,N,No,12
2588,2588,Kimball,Martinho,Male,2001-01-02,Professor,,High Net Worth,N,No,5
2589,2589,Alvera,Kiddle,Female,1965-08-02,,,High Net Worth,N,No,4
2590,2590,Roslyn,Tewkesbury.,Female,1964-09-22,General Manager,Financial Services,Affluent Customer,N,Yes,9
2591,2591,Estevan,Rylett,Male,1974-02-04,,Retail,High Net Worth,N,No,6
2592,2592,Archibaldo,Argrave,Male,1995-06-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,7
2593,2593,Sharona,Yorkston,Female,1973-07-26,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,10
2594,2594,Sigismond,Stockow,Male,1997-06-23,Internal Auditor,Manufacturing,Mass Customer,N,No,8
2595,2595,Land,Bangley,Male,1977-08-17,Nurse Practicioner,,Affluent Customer,N,Yes,9
2596,2596,Lexis,Deason,Female,1976-08-20,Assistant Professor,,Affluent Customer,N,Yes,9
2597,2597,Carita,Kemwall,Female,1980-10-25,Civil Engineer,Manufacturing,High Net Worth,N,Yes,7
2598,2598,Lindsay,Maydway,Male,1980-03-26,Senior Developer,Manufacturing,Affluent Customer,N,No,12
2599,2599,Pauly,Eilles,Female,1954-05-03,VP Marketing,Manufacturing,Mass Customer,N,No,11
2600,2600,Darnell,Wistance,Male,2001-03-03,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,9
2601,2601,Morgana,Wardel,Female,1975-01-18,Software Engineer III,Financial Services,Affluent Customer,N,No,1
2602,2602,Jessamine,Butcher,Female,1977-03-22,Structural Analysis Engineer,Health,Mass Customer,N,No,10
2603,2603,Mercy,Jost,Female,1962-02-04,Nurse,Financial Services,High Net Worth,N,No,10
2604,2604,Lewiss,Jaeggi,Male,1975-05-08,Account Executive,Retail,Mass Customer,N,Yes,12
2605,2605,Had,Gilling,Male,1965-02-03,Marketing Manager,Health,High Net Worth,N,Yes,6
2606,2606,Addi,Seager,Female,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,7
2607,2607,Laurent,Ainslee,Male,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,10
2608,2608,Fenelia,Dockrell,Female,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,9
2609,2609,Genvieve,Kobes,Female,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,N,Yes,11
2610,2610,Arliene,Bartolijn,Female,1954-04-30,Account Coordinator,IT,Mass Customer,N,No,7
2611,2611,Aeriel,Lejeune,Female,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,7
2612,2612,Bran,Sauven,Male,1969-04-30,Statistician I,Retail,Affluent Customer,N,No,9
2613,2613,Trenton,Casaccio,Male,1966-06-13,,Health,Mass Customer,N,Yes,9
2614,2614,Anatollo,Stendell,Male,1957-10-16,,Retail,High Net Worth,N,No,8
2615,2615,Cordelia,,Female,1998-08-13,Nurse,Financial Services,Mass Customer,N,Yes,3
2616,2616,Andee,Ormrod,Female,1970-06-11,Nurse,,High Net Worth,N,Yes,10
2617,2617,Vanda,Donnellan,Female,1959-10-20,,Health,High Net Worth,N,No,7
